1.0,1.0,0.9999150514997833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0.9989806179973985,0.9988107209969649,0.9989806179973985,0.9983793882271624,0.998810720996965,0.9977793882271624,0.9996602059991329,1.0,1.0,1.0,1.0,
0.9413129466624719,0.9425556452246207,0.9438862723892149,0.9426889225049514,0.9419976498843391,0.956683198361591,0.9893647637960558,0.9990752574989161,1.0,1.0,1.0,
0.3669707456747964,0.3684144167779421,0.3636435571405082,0.36808213382236166,0.37172366018053227,0.41215504652878027,0.7258378804691004,0.9817848785243132,0.9990602059991328,1.0,1.0,
0.7395301878230565,0.7405306715815068,0.7403051831581198,0.7455752687890753,0.7370227035740041,0.6671686629690652,0.48516412538477205,0.5712424221073338,0.9809554262831381,0.9998301029995664,1.0,
0.9703262507753952,0.9700793884075832,0.9702505734432445,0.9698687751666083,0.9703385159054877,0.9686002263158764,0.9460182482507503,0.7602446154614365,0.4789539813148679,0.9767662699032217,0.9996602059991329,
0.9780953938489516,0.9778141303114336,0.9775406282772999,0.97783631497845,0.9780539433263566,0.9779809724538736,0.9685664374170061,0.9184218495845502,0.7407373280330549,0.3210799736316913,0.9270047670104473,
0.9785190639551864,0.9785304313008341,0.9786988652024952,0.9785722945617031,0.979130735261705,0.9784357878734329,0.969941854554479,0.9302681596323739,0.8174405525448694,0.5564577915830454,0.38467543269482324,
0.978597092335315,0.978599184402544,0.9785584045702677,0.9785544022881874,0.9790095283025874,0.9786733888157767,0.9701327160444584,0.9315035050077326,0.8240922789137171,0.6158885801057525,0.3991672654378005,
0.978823584252374,0.9783763782148657,0.9784194189782598,0.9786007163324193,0.9790585340550899,0.978867516233192,0.9704215816626997,0.9317855455722472,0.8266389310379172,0.6274744915641448,0.4169202862624995,
0.9782895583559099,0.9785284587921813,0.9785582239021237,0.9787944657818016,0.9788427196827615,0.9786035583341444,0.9704788364380987,0.9321022661546992,0.8252187918295042,0.6251415572695699,0.43186767511645446,
